,iso2,year,variable,value
27653,PL,1990,new_sp_m5564,0.0
27654,PL,1991,new_sp_m5564,0.0
27655,PL,1992,new_sp_m5564,0.0
27656,PL,1996,new_sp_m5564,687.0
27657,PL,1998,new_sp_m5564,311.0
27658,PL,1999,new_sp_m5564,305.0
27659,PL,2001,new_sp_m5564,275.0
27660,PL,2002,new_sp_m5564,264.0
27661,PR,1980,new_sp_m5564,0.0
27662,PR,1981,new_sp_m5564,0.0
27663,PR,1982,new_sp_m5564,0.0
27664,PR,1983,new_sp_m5564,0.0
27665,PR,1984,new_sp_m5564,0.0
27666,PR,1985,new_sp_m5564,0.0
27667,PR,1986,new_sp_m5564,0.0
27668,PR,1987,new_sp_m5564,0.0
27669,PR,1988,new_sp_m5564,0.0
27670,PR,1989,new_sp_m5564,0.0
27671,PR,1990,new_sp_m5564,0.0
27672,PR,1991,new_sp_m5564,0.0
27673,PR,1998,new_sp_m5564,14.0
27674,PR,1999,new_sp_m5564,11.0
27675,PR,2000,new_sp_m5564,10.0
27676,PR,2001,new_sp_m5564,6.0
27677,PR,2002,new_sp_m5564,9.0
27678,PR,2003,new_sp_m5564,12.0
27679,PR,2004,new_sp_m5564,12.0
27680,PR,2005,new_sp_m5564,7.0
27681,PR,2006,new_sp_m5564,9.0
27682,PR,2007,new_sp_m5564,10.0
27683,PR,2008,new_sp_m5564,11.0
27684,PS,1980,new_sp_m5564,0.0
27685,PS,1981,new_sp_m5564,0.0
27686,PS,1982,new_sp_m5564,0.0
27687,PS,1983,new_sp_m5564,0.0
27688,PS,1984,new_sp_m5564,0.0
27689,PS,1985,new_sp_m5564,0.0
27690,PS,1986,new_sp_m5564,0.0
27691,PS,1987,new_sp_m5564,0.0
27692,PS,1988,new_sp_m5564,0.0
27693,PS,1989,new_sp_m5564,0.0
27694,PS,1990,new_sp_m5564,0.0
27695,PS,1991,new_sp_m5564,0.0
27696,PS,1992,new_sp_m5564,0.0
27697,PS,1995,new_sp_m5564,0.0
27698,PS,1996,new_sp_m5564,2.0
27699,PS,1998,new_sp_m5564,0.0
27700,PS,2002,new_sp_m5564,0.0
27701,PS,2003,new_sp_m5564,0.0
27702,PS,2004,new_sp_m5564,0.0
27703,PS,2005,new_sp_m5564,3.0
27704,PS,2006,new_sp_m5564,1.0
27705,PS,2008,new_sp_m5564,2.0
27706,PT,1980,new_sp_m5564,0.0
27707,PT,1981,new_sp_m5564,0.0
27708,PT,1982,new_sp_m5564,0.0
27709,PT,1983,new_sp_m5564,0.0
27710,PT,1984,new_sp_m5564,0.0
27711,PT,1985,new_sp_m5564,0.0
27712,PT,1986,new_sp_m5564,0.0
27713,PT,1987,new_sp_m5564,0.0
27714,PT,1988,new_sp_m5564,0.0
27715,PT,1989,new_sp_m5564,0.0
27716,PT,1990,new_sp_m5564,0.0
27717,PT,1991,new_sp_m5564,0.0
27718,PT,1992,new_sp_m5564,0.0
27719,PT,1993,new_sp_m5564,0.0
27720,PT,1995,new_sp_m5564,173.0
27721,PT,1996,new_sp_m5564,158.0
27722,PT,1997,new_sp_m5564,130.0
27723,PT,1998,new_sp_m5564,141.0
27724,PT,1999,new_sp_m5564,146.0
27725,PW,1980,new_sp_m5564,0.0
27726,PW,1981,new_sp_m5564,0.0
27727,PW,1982,new_sp_m5564,0.0
27728,PW,1983,new_sp_m5564,0.0
27729,PW,1984,new_sp_m5564,0.0
27730,PW,1985,new_sp_m5564,0.0
27731,PW,1986,new_sp_m5564,0.0
27732,PW,1987,new_sp_m5564,0.0
27733,PW,1988,new_sp_m5564,0.0
27734,PW,1989,new_sp_m5564,0.0
27735,PW,1991,new_sp_m5564,0.0
27736,PW,1992,new_sp_m5564,0.0
27737,PW,1995,new_sp_m5564,1.0
27738,PW,1996,new_sp_m5564,2.0
27739,PW,1997,new_sp_m5564,2.0
27740,PW,1998,new_sp_m5564,0.0
27741,PW,1999,new_sp_m5564,2.0
27742,PW,2001,new_sp_m5564,0.0
27743,PW,2004,new_sp_m5564,2.0
27744,PW,2005,new_sp_m5564,0.0
27745,PW,2007,new_sp_m5564,1.0
27746,PW,2008,new_sp_m5564,0.0
27747,PY,1980,new_sp_m5564,0.0
27748,PY,1981,new_sp_m5564,0.0
27749,PY,1982,new_sp_m5564,0.0
27750,PY,1983,new_sp_m5564,0.0
27751,PY,1984,new_sp_m5564,0.0
27752,PY,1985,new_sp_m5564,0.0
27753,PY,1986,new_sp_m5564,0.0
27754,PY,1987,new_sp_m5564,0.0
27755,PY,1988,new_sp_m5564,0.0
27756,PY,1989,new_sp_m5564,0.0
27757,PY,2003,new_sp_m5564,81.0
27758,QA,1980,new_sp_m5564,0.0
27759,QA,1981,new_sp_m5564,0.0
27760,QA,1982,new_sp_m5564,0.0
27761,QA,1983,new_sp_m5564,0.0
27762,QA,1984,new_sp_m5564,0.0
27763,QA,1985,new_sp_m5564,0.0
27764,QA,1986,new_sp_m5564,0.0
27765,QA,1987,new_sp_m5564,0.0
27766,QA,1988,new_sp_m5564,0.0
27767,QA,1989,new_sp_m5564,0.0
27768,QA,1990,new_sp_m5564,0.0
27769,QA,1991,new_sp_m5564,0.0
27770,QA,1993,new_sp_m5564,0.0
27771,QA,1994,new_sp_m5564,0.0
27772,QA,1995,new_sp_m5564,4.0
27773,QA,1997,new_sp_m5564,4.0
27774,QA,1999,new_sp_m5564,3.0
27775,QA,2000,new_sp_m5564,2.0
27776,QA,2002,new_sp_m5564,1.0
27777,QA,2003,new_sp_m5564,5.0
27778,QA,2004,new_sp_m5564,10.0
27779,QA,2005,new_sp_m5564,5.0
27780,QA,2006,new_sp_m5564,6.0
27781,QA,2007,new_sp_m5564,4.0
27782,RO,1980,new_sp_m5564,0.0
27783,RO,1981,new_sp_m5564,0.0
27784,RO,1982,new_sp_m5564,0.0
27785,RO,1983,new_sp_m5564,0.0
27786,RO,1984,new_sp_m5564,0.0
27787,RO,1985,new_sp_m5564,0.0
27788,RO,1986,new_sp_m5564,0.0
27789,RO,1987,new_sp_m5564,0.0
27790,RO,1988,new_sp_m5564,0.0
27791,RO,1989,new_sp_m5564,0.0
27792,RO,1990,new_sp_m5564,0.0
27793,RO,1991,new_sp_m5564,0.0
27794,RO,1992,new_sp_m5564,0.0
27795,RU,1980,new_sp_m5564,0.0
27796,RU,1981,new_sp_m5564,0.0
27797,RU,1982,new_sp_m5564,0.0
27798,RU,1983,new_sp_m5564,0.0
27799,RU,1984,new_sp_m5564,0.0
27800,RU,1985,new_sp_m5564,0.0
27801,RU,1986,new_sp_m5564,0.0
27802,RU,1987,new_sp_m5564,0.0
27803,RU,1988,new_sp_m5564,0.0
27804,RU,1989,new_sp_m5564,0.0
27805,RU,1990,new_sp_m5564,0.0
27806,RU,1991,new_sp_m5564,0.0
27807,RU,1992,new_sp_m5564,0.0
27808,RU,1993,new_sp_m5564,0.0
27809,RU,1999,new_sp_m5564,1618.0
27810,RU,2004,new_sp_m5564,2167.0
27811,RU,2006,new_sp_m5564,2440.0
27812,RW,1980,new_sp_m5564,0.0
27813,RW,1981,new_sp_m5564,0.0
27814,RW,1983,new_sp_m5564,0.0
27815,RW,1984,new_sp_m5564,0.0
27816,RW,1985,new_sp_m5564,0.0
27817,RW,1986,new_sp_m5564,0.0
27818,RW,1987,new_sp_m5564,0.0
27819,RW,1988,new_sp_m5564,0.0
27820,RW,1989,new_sp_m5564,0.0
27821,RW,1990,new_sp_m5564,0.0
27822,RW,1991,new_sp_m5564,0.0
27823,RW,2006,new_sp_m5564,182.0
27824,SA,1980,new_sp_m5564,0.0
27825,SA,1981,new_sp_m5564,0.0
27826,SA,1982,new_sp_m5564,0.0
27827,SA,1983,new_sp_m5564,0.0
27828,SA,1984,new_sp_m5564,0.0
27829,SA,1985,new_sp_m5564,0.0
27830,SA,1986,new_sp_m5564,0.0
27831,SA,1987,new_sp_m5564,0.0
27832,SA,1988,new_sp_m5564,0.0
27833,SA,1989,new_sp_m5564,0.0
27834,SA,1990,new_sp_m5564,0.0
27835,SA,1991,new_sp_m5564,0.0
27836,SA,1992,new_sp_m5564,0.0
27837,SA,1994,new_sp_m5564,0.0
27838,SA,1996,new_sp_m5564,0.0
27839,SA,2000,new_sp_m5564,86.0
27840,SA,2002,new_sp_m5564,104.0
27841,SA,2003,new_sp_m5564,102.0
27842,SA,2005,new_sp_m5564,70.0
27843,SA,2006,new_sp_m5564,94.0
27844,SA,2007,new_sp_m5564,111.0
27845,SB,1980,new_sp_m5564,0.0
27846,SB,1981,new_sp_m5564,0.0
27847,SB,1982,new_sp_m5564,0.0
27848,SB,1983,new_sp_m5564,0.0
27849,SB,1984,new_sp_m5564,0.0
27850,SB,1985,new_sp_m5564,0.0
27851,SB,1986,new_sp_m5564,0.0
27852,SB,1987,new_sp_m5564,0.0
27853,SB,1988,new_sp_m5564,0.0
27854,SB,1989,new_sp_m5564,0.0
27855,SB,1990,new_sp_m5564,0.0
27856,SB,1991,new_sp_m5564,0.0
27857,SB,1992,new_sp_m5564,0.0
27858,SB,1995,new_sp_m5564,9.0
27859,SB,1996,new_sp_m5564,4.0
27860,SB,1997,new_sp_m5564,4.0
27861,SB,1998,new_sp_m5564,7.0
27862,SB,2000,new_sp_m5564,10.0
27863,SB,2002,new_sp_m5564,7.0
27864,SB,2003,new_sp_m5564,8.0
27865,SB,2004,new_sp_m5564,9.0
27866,SB,2005,new_sp_m5564,12.0
27867,SB,2006,new_sp_m5564,14.0
27868,SC,1980,new_sp_m5564,0.0
27869,SC,1981,new_sp_m5564,0.0
27870,SC,1982,new_sp_m5564,0.0
27871,SC,1983,new_sp_m5564,0.0
27872,SC,1984,new_sp_m5564,0.0
27873,SC,1985,new_sp_m5564,0.0
27874,SC,1986,new_sp_m5564,0.0
27875,SC,1987,new_sp_m5564,0.0
27876,SC,1988,new_sp_m5564,0.0
27877,SC,1989,new_sp_m5564,0.0
27878,SC,1990,new_sp_m5564,0.0
27879,SC,1994,new_sp_m5564,0.0
27880,SC,2000,new_sp_m5564,1.0
27881,SC,2002,new_sp_m5564,1.0
27882,SC,2004,new_sp_m5564,2.0
27883,SC,2005,new_sp_m5564,0.0
27884,SC,2006,new_sp_m5564,0.0
27885,SC,2007,new_sp_m5564,0.0
27886,SC,2008,new_sp_m5564,0.0
27887,SD,1980,new_sp_m5564,0.0
27888,SD,1981,new_sp_m5564,0.0
27889,SD,1985,new_sp_m5564,0.0
27890,SD,1986,new_sp_m5564,0.0
27891,SD,1987,new_sp_m5564,0.0
27892,SD,1988,new_sp_m5564,0.0
27893,SD,1989,new_sp_m5564,0.0
27894,SD,1990,new_sp_m5564,0.0
27895,SD,1991,new_sp_m5564,0.0
27896,SD,1992,new_sp_m5564,0.0
27897,SD,1993,new_sp_m5564,0.0
27898,SD,2000,new_sp_m5564,638.0
27899,SD,2002,new_sp_m5564,511.0
27900,SD,2004,new_sp_m5564,697.0
27901,SD,2005,new_sp_m5564,724.0
27902,SD,2006,new_sp_m5564,710.0
27903,SD,2007,new_sp_m5564,729.0
27904,SE,1980,new_sp_m5564,0.0
27905,SE,1981,new_sp_m5564,0.0
27906,SE,1982,new_sp_m5564,0.0
27907,SE,1983,new_sp_m5564,0.0
27908,SE,1984,new_sp_m5564,0.0
27909,SE,1985,new_sp_m5564,0.0
27910,SE,1986,new_sp_m5564,0.0
27911,SE,1987,new_sp_m5564,0.0
27912,SE,1988,new_sp_m5564,0.0
27913,SE,1989,new_sp_m5564,0.0
27914,SE,1990,new_sp_m5564,0.0
27915,SE,1991,new_sp_m5564,0.0
27916,SE,1992,new_sp_m5564,0.0
27917,SE,1996,new_sp_m5564,5.0
27918,SE,1997,new_sp_m5564,0.0
27919,SE,1998,new_sp_m5564,3.0
27920,SE,2000,new_sp_m5564,4.0
27921,SE,2001,new_sp_m5564,1.0
27922,SE,2002,new_sp_m5564,7.0
27923,SE,2003,new_sp_m5564,5.0
27924,SE,2004,new_sp_m5564,12.0
27925,SE,2008,new_sp_m5564,7.0
27926,SG,1980,new_sp_m5564,0.0
27927,SG,1981,new_sp_m5564,0.0
27928,SG,1982,new_sp_m5564,0.0
27929,SG,1983,new_sp_m5564,0.0
27930,SG,1984,new_sp_m5564,0.0
27931,SG,1985,new_sp_m5564,0.0
27932,SG,1986,new_sp_m5564,0.0
27933,SG,1987,new_sp_m5564,0.0
27934,SG,1988,new_sp_m5564,0.0
27935,SG,1989,new_sp_m5564,0.0
27936,SG,1990,new_sp_m5564,0.0
27937,SG,1991,new_sp_m5564,0.0
27938,SG,1992,new_sp_m5564,0.0
27939,SG,1995,new_sp_m5564,70.0
27940,SG,2000,new_sp_m5564,26.0
27941,SG,2001,new_sp_m5564,66.0
27942,SG,2002,new_sp_m5564,65.0
27943,SG,2003,new_sp_m5564,80.0
27944,SG,2004,new_sp_m5564,75.0
27945,SG,2005,new_sp_m5564,96.0
27946,SG,2008,new_sp_m5564,94.0
27947,SI,1980,new_sp_m5564,0.0
27948,SI,1981,new_sp_m5564,0.0
27949,SI,1982,new_sp_m5564,0.0
27950,SI,1983,new_sp_m5564,0.0
27951,SI,1984,new_sp_m5564,0.0
27952,SI,1985,new_sp_m5564,0.0
27953,SI,1986,new_sp_m5564,0.0
27954,SI,1987,new_sp_m5564,0.0
27955,SI,1988,new_sp_m5564,0.0
27956,SI,1989,new_sp_m5564,0.0
27957,SI,1990,new_sp_m5564,0.0
27958,SI,1991,new_sp_m5564,0.0
27959,SI,1992,new_sp_m5564,0.0
27960,SI,1995,new_sp_m5564,26.0
27961,SI,1996,new_sp_m5564,28.0
27962,SI,1997,new_sp_m5564,15.0
27963,SI,1998,new_sp_m5564,13.0
27964,SI,2000,new_sp_m5564,14.0
27965,SI,2001,new_sp_m5564,11.0
27966,SI,2002,new_sp_m5564,14.0
27967,SI,2003,new_sp_m5564,7.0
27968,SI,2004,new_sp_m5564,8.0
27969,SI,2005,new_sp_m5564,11.0
27970,SI,2006,new_sp_m5564,7.0
27971,SI,2007,new_sp_m5564,12.0
27972,SI,2008,new_sp_m5564,12.0
27973,SK,1980,new_sp_m5564,0.0
27974,SK,1981,new_sp_m5564,0.0
27975,SK,1982,new_sp_m5564,0.0
27976,SK,1983,new_sp_m5564,0.0
27977,SK,1984,new_sp_m5564,0.0
27978,SK,1985,new_sp_m5564,0.0
27979,SK,1986,new_sp_m5564,0.0
27980,SK,1987,new_sp_m5564,0.0
27981,SK,1988,new_sp_m5564,0.0
27982,SK,1989,new_sp_m5564,0.0
27983,SK,1990,new_sp_m5564,0.0
27984,SK,1991,new_sp_m5564,0.0
27985,SK,1992,new_sp_m5564,0.0
27986,SK,1995,new_sp_m5564,63.0
27987,SK,1997,new_sp_m5564,31.0
27988,SK,1998,new_sp_m5564,37.0
27989,SK,1999,new_sp_m5564,19.0
27990,SK,2000,new_sp_m5564,16.0
27991,SK,2001,new_sp_m5564,26.0
27992,SL,1980,new_sp_m5564,0.0
27993,SL,1981,new_sp_m5564,0.0
27994,SL,1982,new_sp_m5564,0.0
27995,SL,1983,new_sp_m5564,0.0
27996,SL,1984,new_sp_m5564,0.0
27997,SL,1985,new_sp_m5564,0.0
27998,SL,1986,new_sp_m5564,0.0
27999,SL,1987,new_sp_m5564,0.0
28000,SL,1988,new_sp_m5564,0.0
28001,SL,1990,new_sp_m5564,0.0
28002,SL,1991,new_sp_m5564,0.0
28003,SL,1992,new_sp_m5564,0.0
28004,SL,1993,new_sp_m5564,0.0
28005,SL,1995,new_sp_m5564,47.0
28006,SL,1996,new_sp_m5564,79.0
28007,SL,1997,new_sp_m5564,89.0
28008,SL,1998,new_sp_m5564,78.0
28009,SL,1999,new_sp_m5564,0.0
28010,SL,2000,new_sp_m5564,113.0
28011,SL,2001,new_sp_m5564,123.0
28012,SL,2002,new_sp_m5564,102.0
28013,SL,2003,new_sp_m5564,149.0
28014,SL,2004,new_sp_m5564,153.0
28015,SL,2005,new_sp_m5564,226.0
28016,SL,2006,new_sp_m5564,216.0
28017,SL,2008,new_sp_m5564,265.0
28018,SM,1990,new_sp_m5564,0.0
28019,SM,1991,new_sp_m5564,0.0
28020,SM,1993,new_sp_m5564,0.0
28021,SM,1994,new_sp_m5564,0.0
28022,SM,1995,new_sp_m5564,0.0
28023,SM,1996,new_sp_m5564,0.0
28024,SM,1997,new_sp_m5564,0.0
28025,SM,1998,new_sp_m5564,0.0
28026,SM,1999,new_sp_m5564,0.0
28027,SM,2000,new_sp_m5564,0.0
28028,SM,2001,new_sp_m5564,0.0
28029,SM,2002,new_sp_m5564,0.0
28030,SM,2003,new_sp_m5564,0.0
28031,SM,2004,new_sp_m5564,0.0
28032,SM,2006,new_sp_m5564,0.0
28033,SM,2007,new_sp_m5564,0.0
28034,SM,2008,new_sp_m5564,0.0
28035,SN,1980,new_sp_m5564,0.0
28036,SN,1981,new_sp_m5564,0.0
28037,SN,1982,new_sp_m5564,0.0
28038,SN,1983,new_sp_m5564,0.0
28039,SN,1985,new_sp_m5564,0.0
28040,SN,1986,new_sp_m5564,0.0
28041,SN,1987,new_sp_m5564,0.0
28042,SN,1988,new_sp_m5564,0.0
28043,SN,1989,new_sp_m5564,0.0
28044,SN,1990,new_sp_m5564,0.0
28045,SN,1991,new_sp_m5564,0.0
28046,SN,1992,new_sp_m5564,0.0
28047,SN,1993,new_sp_m5564,0.0
28048,SN,1995,new_sp_m5564,300.0
28049,SN,1996,new_sp_m5564,277.0
28050,SN,1997,new_sp_m5564,267.0
28051,SN,1998,new_sp_m5564,250.0
28052,SN,1999,new_sp_m5564,233.0
28053,SN,2000,new_sp_m5564,279.0
28054,SN,2001,new_sp_m5564,258.0
28055,SN,2002,new_sp_m5564,279.0
28056,SN,2003,new_sp_m5564,293.0
28057,SN,2004,new_sp_m5564,264.0
28058,SN,2005,new_sp_m5564,274.0
28059,SN,2006,new_sp_m5564,292.0
28060,SN,2007,new_sp_m5564,329.0
28061,SO,1983,new_sp_m5564,0.0
28062,SO,1984,new_sp_m5564,0.0
28063,SO,1985,new_sp_m5564,0.0
28064,SO,1986,new_sp_m5564,0.0
28065,SO,1987,new_sp_m5564,0.0
28066,SO,1988,new_sp_m5564,0.0
28067,SO,1989,new_sp_m5564,0.0
28068,SO,1998,new_sp_m5564,145.0
28069,SO,2000,new_sp_m5564,195.0
28070,SO,2001,new_sp_m5564,257.0
28071,SO,2003,new_sp_m5564,250.0
28072,SO,2004,new_sp_m5564,326.0
28073,SO,2005,new_sp_m5564,330.0
28074,SO,2006,new_sp_m5564,309.0
28075,SO,2007,new_sp_m5564,296.0
28076,SO,2008,new_sp_m5564,314.0
28077,SR,1980,new_sp_m5564,0.0
28078,SR,1981,new_sp_m5564,0.0
28079,SR,1982,new_sp_m5564,0.0
28080,SR,1983,new_sp_m5564,0.0
28081,SR,1984,new_sp_m5564,0.0
28082,SR,1985,new_sp_m5564,0.0
28083,SR,1986,new_sp_m5564,0.0
28084,SR,1987,new_sp_m5564,0.0
28085,SR,1988,new_sp_m5564,0.0
28086,SR,1989,new_sp_m5564,0.0
28087,SR,1990,new_sp_m5564,0.0
28088,SR,1991,new_sp_m5564,0.0
28089,SR,1992,new_sp_m5564,0.0
28090,SR,1993,new_sp_m5564,0.0
28091,SR,1994,new_sp_m5564,0.0
28092,SR,1995,new_sp_m5564,0.0
28093,SR,2007,new_sp_m5564,0.0
28094,ST,1980,new_sp_m5564,0.0
28095,ST,1981,new_sp_m5564,0.0
28096,ST,1982,new_sp_m5564,0.0
28097,ST,1983,new_sp_m5564,0.0
28098,ST,1984,new_sp_m5564,0.0
28099,ST,1985,new_sp_m5564,0.0
28100,ST,1986,new_sp_m5564,0.0
28101,ST,1987,new_sp_m5564,0.0
28102,ST,1988,new_sp_m5564,0.0
28103,ST,1990,new_sp_m5564,0.0
28104,ST,1991,new_sp_m5564,0.0
28105,ST,1993,new_sp_m5564,0.0
28106,ST,1994,new_sp_m5564,0.0
28107,ST,1998,new_sp_m5564,0.0
28108,ST,2002,new_sp_m5564,2.0
28109,ST,2004,new_sp_m5564,2.0
28110,ST,2005,new_sp_m5564,5.0
28111,ST,2006,new_sp_m5564,1.0
28112,ST,2007,new_sp_m5564,4.0
28113,ST,2008,new_sp_m5564,1.0
28114,SV,1980,new_sp_m5564,0.0
28115,SV,1981,new_sp_m5564,0.0
28116,SV,1982,new_sp_m5564,0.0
28117,SV,1983,new_sp_m5564,0.0
28118,SV,1984,new_sp_m5564,0.0
28119,SV,1985,new_sp_m5564,0.0
28120,SV,1986,new_sp_m5564,0.0
28121,SV,1987,new_sp_m5564,0.0
28122,SV,1988,new_sp_m5564,0.0
28123,SV,1989,new_sp_m5564,0.0
28124,SV,1990,new_sp_m5564,0.0
28125,SV,1991,new_sp_m5564,0.0
28126,SV,1992,new_sp_m5564,0.0
28127,SV,1995,new_sp_m5564,0.0
28128,SV,1996,new_sp_m5564,54.0
28129,SV,1999,new_sp_m5564,88.0
28130,SV,2000,new_sp_m5564,62.0
28131,SV,2001,new_sp_m5564,62.0
28132,SV,2002,new_sp_m5564,59.0
28133,SV,2003,new_sp_m5564,59.0
28134,SV,2004,new_sp_m5564,77.0
28135,SV,2005,new_sp_m5564,74.0
28136,SV,2006,new_sp_m5564,54.0
28137,SY,1980,new_sp_m5564,0.0
28138,SY,1981,new_sp_m5564,0.0
28139,SY,1982,new_sp_m5564,0.0
28140,SY,1983,new_sp_m5564,0.0
28141,SY,1984,new_sp_m5564,0.0
28142,SY,1985,new_sp_m5564,0.0
28143,SY,1986,new_sp_m5564,0.0
28144,SY,1987,new_sp_m5564,0.0
28145,SY,1988,new_sp_m5564,0.0
28146,SY,1989,new_sp_m5564,0.0
28147,SY,1990,new_sp_m5564,0.0
28148,SY,1991,new_sp_m5564,0.0
28149,SY,1992,new_sp_m5564,0.0
28150,SY,1994,new_sp_m5564,0.0
28151,SY,1996,new_sp_m5564,69.0
28152,SY,2002,new_sp_m5564,62.0
28153,SY,2003,new_sp_m5564,75.0
28154,SY,2004,new_sp_m5564,77.0
28155,SY,2005,new_sp_m5564,62.0
28156,SZ,1981,new_sp_m5564,0.0
28157,SZ,1982,new_sp_m5564,0.0
28158,SZ,1983,new_sp_m5564,0.0
28159,SZ,1987,new_sp_m5564,0.0
28160,SZ,1988,new_sp_m5564,0.0
28161,SZ,1989,new_sp_m5564,0.0
28162,SZ,1991,new_sp_m5564,0.0
28163,SZ,1993,new_sp_m5564,0.0
28164,SZ,1995,new_sp_m5564,40.0
28165,SZ,1997,new_sp_m5564,0.0
28166,SZ,1998,new_sp_m5564,0.0
28167,SZ,2007,new_sp_m5564,57.0
28168,TC,1980,new_sp_m5564,0.0
28169,TC,1981,new_sp_m5564,0.0
28170,TC,1982,new_sp_m5564,0.0
28171,TC,1983,new_sp_m5564,0.0
28172,TC,1984,new_sp_m5564,0.0
28173,TC,1985,new_sp_m5564,0.0
28174,TC,1986,new_sp_m5564,0.0
28175,TC,1987,new_sp_m5564,0.0
28176,TC,1990,new_sp_m5564,0.0
28177,TC,1991,new_sp_m5564,0.0
28178,TC,1992,new_sp_m5564,0.0
28179,TC,1993,new_sp_m5564,0.0
28180,TC,1998,new_sp_m5564,0.0
28181,TC,2000,new_sp_m5564,0.0
28182,TC,2002,new_sp_m5564,0.0
28183,TC,2003,new_sp_m5564,0.0
28184,TC,2005,new_sp_m5564,0.0
28185,TC,2006,new_sp_m5564,0.0
28186,TC,2007,new_sp_m5564,0.0
28187,TC,2008,new_sp_m5564,0.0
28188,TD,1980,new_sp_m5564,0.0
28189,TD,1981,new_sp_m5564,0.0
28190,TD,1982,new_sp_m5564,0.0
28191,TD,1983,new_sp_m5564,0.0
28192,TD,1984,new_sp_m5564,0.0
28193,TD,1985,new_sp_m5564,0.0
28194,TD,1986,new_sp_m5564,0.0
28195,TD,1987,new_sp_m5564,0.0
28196,TD,1988,new_sp_m5564,0.0
28197,TD,1989,new_sp_m5564,0.0
28198,TD,1990,new_sp_m5564,0.0
28199,TD,1991,new_sp_m5564,0.0
28200,TD,1992,new_sp_m5564,0.0
28201,TD,1993,new_sp_m5564,0.0
28202,TD,1994,new_sp_m5564,0.0
28203,TD,1997,new_sp_m5564,0.0
28204,TD,1998,new_sp_m5564,0.0
28205,TD,1999,new_sp_m5564,42.0
28206,TD,2003,new_sp_m5564,191.0
28207,TD,2004,new_sp_m5564,61.0
28208,TD,2005,new_sp_m5564,123.0
28209,TD,2006,new_sp_m5564,0.0
28210,TD,2008,new_sp_m5564,0.0
28211,TG,1980,new_sp_m5564,0.0
28212,TG,1981,new_sp_m5564,0.0
28213,TG,1982,new_sp_m5564,0.0
28214,TG,1983,new_sp_m5564,0.0
28215,TG,1984,new_sp_m5564,0.0
28216,TG,1985,new_sp_m5564,0.0
28217,TG,1986,new_sp_m5564,0.0
28218,TG,1987,new_sp_m5564,0.0
28219,TG,1988,new_sp_m5564,0.0
28220,TG,1989,new_sp_m5564,0.0
28221,TG,1990,new_sp_m5564,0.0
28222,TG,1991,new_sp_m5564,0.0
28223,TG,1992,new_sp_m5564,0.0
28224,TG,1994,new_sp_m5564,0.0
28225,TG,1999,new_sp_m5564,42.0
28226,TG,2001,new_sp_m5564,0.0
28227,TG,2002,new_sp_m5564,55.0
28228,TG,2006,new_sp_m5564,94.0
28229,TG,2007,new_sp_m5564,73.0
28230,TG,2008,new_sp_m5564,113.0
28231,TH,1980,new_sp_m5564,0.0
28232,TH,1981,new_sp_m5564,0.0
28233,TH,1982,new_sp_m5564,0.0
28234,TH,1983,new_sp_m5564,0.0
28235,TH,1984,new_sp_m5564,0.0
28236,TH,1985,new_sp_m5564,0.0
28237,TH,1986,new_sp_m5564,0.0
28238,TH,1987,new_sp_m5564,0.0
28239,TH,1988,new_sp_m5564,0.0
28240,TH,1989,new_sp_m5564,0.0
28241,TH,1990,new_sp_m5564,0.0
28242,TH,1991,new_sp_m5564,0.0
28243,TH,1992,new_sp_m5564,0.0
28244,TH,1993,new_sp_m5564,0.0
28245,TH,1995,new_sp_m5564,2607.0
28246,TH,1996,new_sp_m5564,2004.0
28247,TH,1998,new_sp_m5564,945.0
28248,TH,2002,new_sp_m5564,2556.0
28249,TH,2003,new_sp_m5564,2740.0
28250,TH,2004,new_sp_m5564,2787.0
28251,TH,2006,new_sp_m5564,3084.0
28252,TH,2008,new_sp_m5564,3167.0
28253,TJ,1980,new_sp_m5564,0.0
28254,TJ,1981,new_sp_m5564,0.0
28255,TJ,1982,new_sp_m5564,0.0
28256,TJ,1983,new_sp_m5564,0.0
28257,TJ,1984,new_sp_m5564,0.0
28258,TJ,1985,new_sp_m5564,0.0
28259,TJ,1986,new_sp_m5564,0.0
28260,TJ,1987,new_sp_m5564,0.0
28261,TJ,1988,new_sp_m5564,0.0
28262,TJ,1989,new_sp_m5564,0.0
28263,TJ,1990,new_sp_m5564,0.0
28264,TJ,1991,new_sp_m5564,0.0
28265,TJ,1992,new_sp_m5564,0.0
28266,TJ,1993,new_sp_m5564,0.0
28267,TJ,1994,new_sp_m5564,0.0
28268,TJ,1996,new_sp_m5564,12.0
28269,TJ,1998,new_sp_m5564,22.0
28270,TJ,1999,new_sp_m5564,0.0
28271,TJ,2002,new_sp_m5564,28.0
28272,TJ,2003,new_sp_m5564,0.0
28273,TJ,2007,new_sp_m5564,63.0
28274,TK,1980,new_sp_m5564,0.0
28275,TK,1981,new_sp_m5564,0.0
28276,TK,1982,new_sp_m5564,0.0
28277,TK,1983,new_sp_m5564,0.0
28278,TK,1984,new_sp_m5564,0.0
28279,TK,1985,new_sp_m5564,0.0
28280,TK,1986,new_sp_m5564,0.0
28281,TK,1987,new_sp_m5564,0.0
28282,TK,1988,new_sp_m5564,0.0
28283,TK,1989,new_sp_m5564,0.0
28284,TK,1990,new_sp_m5564,0.0
28285,TK,1991,new_sp_m5564,0.0
